
[Name]
surface_body

[Data]
Node Number, X [ m ], Y [ m ], Z [ m ], Approximated Mass Flow [ kg s^-1 ], Connectivity Number, Density [ kg m^-3 ], Domain Node Number [  ], Eddy Viscosity [ Pa s ], Edge Length Ratio, Element Volume Ratio, Force [ N ], Force X [ N ], Force Y [ N ], Force Z [ N ], Heat Flux [ W m^-2 ], Interpolated Mass Flow [ kg s^-1 ], Length [ m ], Mass Flow [ kg s^-1 ], Mass Flux [ kg s^-1 m^-2 ], Maximum Face Angle [ degree ], Minimum Face Angle [ degree ], Pressure [ Pa ], Specific Dissipation Rate [ s^-1 ], Streamline Number on Streamline 1, Time on Streamline 1 [ s ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity u.Gradient [ s^-1 ], Velocity u.Gradient X [ s^-1 ], Velocity u.Gradient Y [ s^-1 ], Velocity u.Gradient Z [ s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v.Gradient [ s^-1 ], Velocity v.Gradient X [ s^-1 ], Velocity v.Gradient Y [ s^-1 ], Velocity v.Gradient Z [ s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], Velocity w.Gradient [ s^-1 ], Velocity w.Gradient X [ s^-1 ], Velocity w.Gradient Y [ s^-1 ], Velocity w.Gradient Z [ s^-1 ], Velocity.Absolute Helicity [ m s^-2 ], Velocity.Curl [ s^-1 ], Velocity.Curl X [ s^-1 ], Velocity.Curl Y [ s^-1 ], Velocity.Curl Z [ s^-1 ], Velocity.Divergence [ s^-1 ], Velocity.Helicity [ m s^-2 ], Velocity.Invariant Q [ s^-2 ], Velocity.Lambda 2 [ s^-2 ], Velocity.Normal Eigen Helicity [ s^-1 ], Velocity.Real Eigen Helicity [ s^-1 ], Velocity.Real Eigenvalue [ s^-1 ], Velocity.Stretched Swirling Strength, Velocity.Swirling Discriminant [ s^-6 ], Velocity.Swirling Normal [ s^-1 ], Velocity.Swirling Normal X [ s^-1 ], Velocity.Swirling Normal Y [ s^-1 ], Velocity.Swirling Normal Z [ s^-1 ], Velocity.Swirling Strength [ s^-1 ], Velocity.Swirling Vector [ s^-1 ], Velocity.Swirling Vector X [ s^-1 ], Velocity.Swirling Vector Y [ s^-1 ], Velocity.Swirling Vector Z [ s^-1 ], Volume [ m^3 ], Wall Shear [ Pa ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ], Wall Yplus, Wall Ystar, X [ m ], Y [ m ], Z [ m ]
1359, 1.17562377e+00, 6.42139256e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 1360, 2.36475682e+00, 3.58038878e+00, 1.00752854e+00, null, null, null, null, null, null, null, null, null, 9.01650162e+01, 8.98349838e+01, -1.39722183e+02, 2.92360020e+00, null, null, 7.76629336e-03, 2.77031153e-01, 5.59377000e-02, 5.75573802e-01, -3.76431674e-01, 4.35412884e-01, -9.12607678e-09, 5.59240058e-02, -2.71324962e-01, 1.20357227e+00, -1.14394403e+00, 3.74136746e-01, 0.00000000e+00, -2.71349221e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.47613241e-09, 1.57935691e+00, 0.00000000e+00, -9.12607678e-09, -1.57935691e+00, -2.29492784e-03, 2.47613241e-09, 3.57251048e-01, -3.56064051e-01, 1.57935691e+00, 1.57935691e+00, -3.69712941e-17, 5.97703695e-01, 1.68871030e-03, 5.97703695e-01, 0.00000000e+00, 0.00000000e+00, -5.97703695e-01, 5.97703695e-01, 5.97703695e-01, -5.71250913e-09, -1.74663164e-08, -5.97703695e-01, 6.33138552e-06, null, null, null, null, null, null, 1.17562377e+00, 6.42139256e-01, -4.99999942e-03
1360, 1.17541754e+00, 7.13746727e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 1361, 1.88908875e+00, 3.60013890e+00, 1.00315177e+00, null, null, null, null, null, null, null, null, null, 9.10314255e+01, 8.89524078e+01, -1.25764587e+02, 3.22204137e+00, null, null, 7.97024369e-03, 2.52941489e-01, 8.96506682e-02, 7.80236363e-01, -5.94402134e-01, 5.05425513e-01, 9.35420896e-09, 8.96365345e-02, -2.36520946e-01, 1.21367168e+00, -1.06036794e+00, 5.90439439e-01, -2.23778174e-09, -2.36545742e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.01184780e-09, 1.56579351e+00, 2.23778174e-09, 9.35420896e-09, -1.56579351e+00, -3.96269560e-03, -2.01184780e-09, 1.84978545e-01, -1.82378381e-01, 1.56579351e+00, 1.56579351e+00, 0.00000000e+00, 4.30086762e-01, 2.34418083e-04, 4.30086762e-01, 0.00000000e+00, 0.00000000e+00, -4.30086762e-01, 4.30086762e-01, 4.30086762e-01, 1.54712616e-08, 2.61547388e-08, -4.30086762e-01, 6.37412631e-06, null, null, null, null, null, null, 1.17541754e+00, 7.13746727e-01, -4.99999942e-03
1361, 1.17552066e+00, 6.77942991e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 1362, 2.12532258e+00, 3.58038878e+00, 1.01044774e+00, null, null, null, null, null, null, null, null, null, 9.05995560e+01, 8.94004440e+01, -1.33311371e+02, 3.05189633e+00, null, null, 7.86512531e-03, 2.65881240e-01, 7.21403807e-02, 6.68391228e-01, -4.81692553e-01, 4.63377953e-01, -5.70143044e-09, 7.20998645e-02, -2.55907387e-01, 1.20555866e+00, -1.10697794e+00, 4.77463573e-01, 1.35381857e-08, -2.55981445e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.82388240e-10, 1.57035589e+00, -1.35381857e-08, -5.70143044e-09, -1.57035589e+00, -4.22897935e-03, 4.82388240e-10, 2.82958508e-01, -2.80507177e-01, 1.57035589e+00, 1.57035589e+00, 1.84314369e-17, 5.31934261e-01, 8.39069078e-04, 5.31934261e-01, 0.00000000e+00, 0.00000000e+00, -5.31934261e-01, 5.31934261e-01, 5.31934261e-01, -1.69106986e-08, -2.41240308e-08, -5.31934261e-01, 6.35238621e-06, null, null, null, null, null, null, 1.17552066e+00, 6.77942991e-01, -4.99999942e-03
1362, 1.14012504e+00, 6.06493950e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 1363, 2.83413315e+00, 3.56456017e+00, 1.00570762e+00, null, null, null, null, null, null, null, null, null, 9.02196884e+01, 8.97805023e+01, -1.49812180e+02, 2.26898503e+00, null, null, 6.87782560e-03, 2.48291224e-01, 4.97224927e-02, 5.66505790e-01, -2.45450780e-01, 5.10571003e-01, 2.27540720e-09, 4.97182272e-02, -2.43261591e-01, 1.10911202e+00, -1.08068180e+00, 2.49512285e-01, -9.09938347e-09, -2.43299782e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.01075148e-10, 1.59125280e+00, 9.09938347e-09, 2.27540720e-09, -1.59125280e+00, 4.06150520e-03, -1.01075148e-10, 4.90521789e-01, -4.88980353e-01, 1.59125280e+00, 1.59125280e+00, 1.84314369e-17, 7.00369656e-01, 4.37126914e-03, 7.00369656e-01, 0.00000000e+00, 0.00000000e+00, -7.00369656e-01, 7.00369656e-01, 7.00369656e-01, 7.44403916e-09, 6.69989397e-09, -7.00369656e-01, 6.33368927e-06, null, null, null, null, null, null, 1.14012504e+00, 6.06493950e-01, -4.99999942e-03
1363, 1.17554927e+00, 6.06369734e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 1364, 2.59500098e+00, 3.57696056e+00, 1.00543475e+00, null, null, null, null, null, null, null, null, null, 9.00815582e+01, 8.99184341e+01, -1.44899612e+02, 2.82976055e+00, null, null, 7.68309971e-03, 2.85836667e-01, 4.06409726e-02, 5.00305176e-01, -2.75585294e-01, 4.17562038e-01, 2.27640595e-09, 4.06558178e-02, -2.82932699e-01, 1.20297360e+00, -1.17103028e+00, 2.75378823e-01, -1.81457764e-08, -2.82892227e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.33922939e-11, 1.58859229e+00, 1.81457764e-08, 2.27640595e-09, -1.58859229e+00, -2.06470490e-04, 9.33922939e-11, 4.13087428e-01, -4.12991047e-01, 1.58859229e+00, 1.58859229e+00, 1.84991996e-17, 6.42718792e-01, 2.61073140e-03, 6.42718792e-01, 0.00000000e+00, 0.00000000e+00, -6.42718792e-01, 6.42718792e-01, 6.42718792e-01, 1.27643096e-08, 1.19281554e-08, -6.42718792e-01, 6.33559330e-06, null, null, null, null, null, null, 1.17554927e+00, 6.06369734e-01, -4.99999942e-03
1364, 1.13971496e+00, 7.50034332e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 1365, 1.80915689e+00, 3.57500696e+00, 1.00276875e+00, null, null, null, null, null, null, null, null, null, 9.09280319e+01, 8.90719604e+01, -1.24658539e+02, 2.86035395e+00, null, null, 7.49418512e-03, 2.23496735e-01, 1.32464483e-01, 9.27527487e-01, -6.31219625e-01, 6.79609478e-01, -3.20841709e-09, 1.32460594e-01, -1.80010974e-01, 1.07530975e+00, -8.64780128e-01, 6.39097989e-01, 2.26050290e-09, -1.80011675e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.78113949e-10, 1.54438961e+00, -2.26050290e-09, -3.20841709e-09, -1.54438961e+00, 7.87836313e-03, 2.78113949e-10, 1.84301585e-01, -1.79213643e-01, 1.54438961e+00, 1.54438961e+00, 0.00000000e+00, 4.29285526e-01, 2.31839178e-04, 4.29285526e-01, 0.00000000e+00, 0.00000000e+00, -4.29285526e-01, 4.29285526e-01, 4.29285526e-01, -8.35446379e-09, -9.78625003e-09, -4.29285526e-01, 6.37307130e-06, null, null, null, null, null, null, 1.13971496e+00, 7.50034332e-01, -4.99999942e-03
1365, 1.17530370e+00, 7.49747932e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 1366, 1.66519558e+00, 3.60014510e+00, 1.00858176e+00, null, null, null, null, null, null, null, null, null, 9.06423569e+01, 8.93575516e+01, -1.17291359e+02, 3.44847846e+00, null, null, 8.06970522e-03, 2.39117324e-01, 1.08924933e-01, 9.11498725e-01, -7.15545177e-01, 5.64645946e-01, -2.12642881e-08, 1.08921297e-01, -2.12867230e-01, 1.22923481e+00, -1.00404406e+00, 7.09164143e-01, -1.58345816e-08, -2.12871611e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.25125107e-09, 1.56869006e+00, 1.58345816e-08, -2.12642881e-08, -1.56869006e+00, -6.38103485e-03, 6.25125107e-09, 5.94904423e-02, -5.47132306e-02, 1.56869006e+00, 1.56869006e+00, 9.10729825e-18, 2.43885726e-01, 7.79656148e-06, 2.43885726e-01, 0.00000000e+00, 0.00000000e+00, -2.43885726e-01, 2.43885726e-01, 2.43885726e-01, -2.51670667e-08, -4.10774739e-08, -2.43885726e-01, 6.39770587e-06, null, null, null, null, null, null, 1.17530370e+00, 7.49747932e-01, -4.99999942e-03
1366, 1.10391855e+00, 7.86444664e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 1367, 1.73020339e+00, 3.59740043e+00, 1.00980389e+00, null, null, null, null, null, null, null, null, null, 9.14306641e+01, 8.85692444e+01, -1.24822372e+02, 2.76458859e+00, null, null, 7.25220563e-03, 2.24491090e-01, 1.83795229e-01, 1.06919587e+00, -6.38773322e-01, 8.57408047e-01, 1.83534130e-08, 1.83827341e-01, -1.28901362e-01, 9.36522484e-01, -6.84201837e-01, 6.39485896e-01, 0.00000000e+00, -1.28883496e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.36578002e-09, 1.54160988e+00, 0.00000000e+00, 1.83534130e-08, -1.54160988e+00, 7.12573528e-04, -2.36578002e-09, 1.78153664e-01, -1.77693784e-01, 1.54160988e+00, 1.54160988e+00, -2.77555756e-17, 4.22082335e-01, 2.09420861e-04, 4.22082335e-01, 0.00000000e+00, 0.00000000e+00, -4.22082335e-01, 4.22082335e-01, 4.22082335e-01, 2.78067542e-08, 2.97511367e-08, -4.22082335e-01, 6.38979827e-06, null, null, null, null, null, null, 1.10391855e+00, 7.86444664e-01, -4.99999942e-03
1367, 1.06801522e+00, 8.22707295e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 1368, 1.73358345e+00, 3.58074570e+00, 1.00267422e+00, null, null, null, null, null, null, null, null, null, 9.12473450e+01, 8.87526550e+01, -1.26499329e+02, 2.88174987e+00, null, null, 7.18504004e-03, 2.54651278e-01, 2.40152955e-01, 1.17882860e+00, -5.89901984e-01, 1.02061379e+00, 0.00000000e+00, 2.40131691e-01, -8.46984759e-02, 7.87558138e-01, -5.20467758e-01, 5.91067791e-01, 0.00000000e+00, -8.47119540e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.54108155e+00, 0.00000000e+00, 0.00000000e+00, -1.54108155e+00, 1.16580725e-03, 0.00000000e+00, 1.82524532e-01, -1.81776255e-01, 1.54108155e+00, 1.54108155e+00, 9.26992857e-18, 4.27228481e-01, 2.25215874e-04, 4.27228481e-01, 0.00000000e+00, 0.00000000e+00, -4.27228481e-01, 4.27228481e-01, 4.27228481e-01, 0.00000000e+00, 0.00000000e+00, -4.27228481e-01, 6.36688401e-06, null, null, null, null, null, null, 1.06801522e+00, 8.22707295e-01, -4.99999942e-03
1368, 1.10371280e+00, 8.22177410e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 1369, 1.54992104e+00, 3.57333422e+00, 1.00485289e+00, null, null, null, null, null, null, null, null, null, 9.11803360e+01, 8.88196640e+01, -1.17914322e+02, 3.15789270e+00, null, null, 7.44609861e-03, 2.40248471e-01, 2.16380537e-01, 1.19725776e+00, -7.08582282e-01, 9.65058148e-01, 0.00000000e+00, 2.16394171e-01, -1.04397297e-01, 9.09763873e-01, -5.69485605e-01, 7.09476173e-01, 0.00000000e+00, -1.04385935e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.53454375e+00, 0.00000000e+00, 0.00000000e+00, -1.53454375e+00, 8.93890858e-04, 0.00000000e+00, 4.68644500e-02, -4.62060869e-02, 1.53454375e+00, 1.53454375e+00, 0.00000000e+00, 2.16481581e-01, 3.81211248e-06, 2.16481581e-01, 0.00000000e+00, 0.00000000e+00, -2.16481581e-01, 2.16481581e-01, 2.16481581e-01, 0.00000000e+00, 0.00000000e+00, -2.16481581e-01, 6.37734092e-06, null, null, null, null, null, null, 1.10371280e+00, 8.22177410e-01, -4.99999942e-03
1369, 9.60955739e-01, 7.87597895e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 1370, 2.70159316e+00, 3.58711529e+00, 1.01650739e+00, null, null, null, null, null, null, null, null, null, 9.07175674e+01, 8.92823410e+01, -1.49634064e+02, 2.14649415e+00, null, null, 6.36918098e-03, 2.51121581e-01, 2.47516751e-01, 1.09794462e+00, -2.49710023e-01, 1.06917131e+00, 9.10191567e-09, 2.47660249e-01, -4.23969813e-02, 5.95455408e-01, -5.39875805e-01, 2.51199573e-01, 0.00000000e+00, -4.23562303e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.85893761e-10, 1.60904717e+00, 0.00000000e+00, 9.10191567e-09, -1.60904717e+00, 1.48954988e-03, -3.85893761e-10, 5.14492691e-01, -5.13948798e-01, 1.60904717e+00, 1.60904717e+00, 3.69712941e-17, 7.17281044e-01, 5.04397973e-03, 7.17281044e-01, 0.00000000e+00, 0.00000000e+00, -7.17281044e-01, 7.17281044e-01, 7.17281044e-01, 3.18758575e-09, 6.85072976e-09, -7.17281044e-01, 6.39073778e-06, null, null, null, null, null, null, 9.60955739e-01, 7.87597895e-01, -4.99999942e-03
1370, 9.96400833e-01, 8.22947621e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 1371, 2.18970680e+00, 3.58073378e+00, 1.00823593e+00, null, null, null, null, null, null, null, null, null, 9.08688965e+01, 8.91311951e+01, -1.40235245e+02, 2.58100939e+00, null, null, 6.86203083e-03, 2.79444546e-01, 2.75050700e-01, 1.15842569e+00, -3.71797293e-01, 1.09714031e+00, 1.82852542e-08, 2.75077671e-01, -4.93595637e-02, 5.96402049e-01, -4.67447609e-01, 3.70389163e-01, 0.00000000e+00, -4.93377224e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.02552144e-10, 1.56458795e+00, 0.00000000e+00, 1.82852542e-08, -1.56458795e+00, -1.40812993e-03, -9.02552144e-10, 3.75145912e-01, -3.74459654e-01, 1.56458795e+00, 1.56458795e+00, 3.70255042e-17, 6.12491190e-01, 1.95540348e-03, 6.12491190e-01, 0.00000000e+00, 0.00000000e+00, -6.12491190e-01, 6.12491190e-01, 6.12491190e-01, 1.10575487e-08, 1.39551188e-08, -6.12491190e-01, 6.35162405e-06, null, null, null, null, null, null, 9.96400833e-01, 8.22947621e-01, -4.99999942e-03
1371, 9.25001204e-01, 8.23150337e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 1372, 2.62800622e+00, 3.59386325e+00, 1.00833130e+00, null, null, null, null, null, null, null, null, null, 9.03079758e+01, 8.96919250e+01, -1.48036652e+02, 2.46979856e+00, null, null, 6.74603600e-03, 2.95496881e-01, 2.95010507e-01, 1.15877831e+00, -1.84251964e-01, 1.14403605e+00, 9.07340159e-09, 2.95031220e-01, -1.69469789e-02, 4.74888772e-01, -4.38162625e-01, 1.83119804e-01, -9.09442477e-09, -1.69623308e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.52918420e-09, 1.58219862e+00, 9.09442477e-09, 9.07340159e-09, -1.58219862e+00, -1.13216043e-03, 2.52918420e-09, 4.67533618e-01, -4.67082560e-01, 1.58219862e+00, 1.58219862e+00, -5.55111512e-17, 6.83764100e-01, 3.78507585e-03, 6.83764100e-01, 0.00000000e+00, 0.00000000e+00, -6.83764100e-01, 6.83764100e-01, 6.83764100e-01, 1.76462329e-08, 8.26496649e-09, -6.83764100e-01, 6.33556601e-06, null, null, null, null, null, null, 9.25001204e-01, 8.23150337e-01, -4.99999942e-03
1372, 9.60700989e-01, 8.23049009e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 1373, 2.42686796e+00, 3.56999898e+00, 1.00715768e+00, null, null, null, null, null, null, null, null, null, 9.05743408e+01, 8.94255600e+01, -1.44917679e+02, 2.50850153e+00, null, null, 6.78217178e-03, 2.88613141e-01, 2.86733121e-01, 1.15742922e+00, -2.74651319e-01, 1.12437057e+00, 0.00000000e+00, 2.86785454e-01, -3.28886285e-02, 5.27701497e-01, -4.51542109e-01, 2.73090750e-01, 0.00000000e+00, -3.28666568e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.57591271e+00, 0.00000000e+00, 0.00000000e+00, -1.57591271e+00, -1.56056881e-03, 0.00000000e+00, 4.32695955e-01, -4.32017744e-01, 1.57591271e+00, 1.57591271e+00, -1.85398571e-17, 6.57795787e-01, 3.00043379e-03, 6.57795787e-01, 0.00000000e+00, 0.00000000e+00, -6.57795787e-01, 6.57795787e-01, 6.57795787e-01, 0.00000000e+00, 0.00000000e+00, -6.57795787e-01, 6.32785350e-06, null, null, null, null, null, null, 9.60700989e-01, 8.23049009e-01, -4.99999942e-03
1373, 1.03254116e+00, 7.87255824e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 1374, 2.16236448e+00, 3.60563850e+00, 1.01607180e+00, null, null, null, null, null, null, null, null, null, 9.07783508e+01, 8.92217484e+01, -1.39502304e+02, 2.33588624e+00, null, null, 6.67632092e-03, 2.37803996e-01, 2.22808063e-01, 1.08206832e+00, -4.36076492e-01, 9.90307629e-01, 0.00000000e+00, 2.22938299e-01, -8.31101835e-02, 7.36217022e-01, -5.93972385e-01, 4.34985369e-01, -9.12324616e-09, -8.30439255e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.03273287e-09, 1.58428001e+00, 9.12324616e-09, 0.00000000e+00, -1.58428001e+00, -1.09112263e-03, 2.03273287e-09, 3.98528516e-01, -3.98005784e-01, 1.58428001e+00, 1.58428001e+00, 5.55111512e-17, 6.31290913e-01, 2.34430446e-03, 6.31290913e-01, 0.00000000e+00, 0.00000000e+00, -6.31290913e-01, 6.31290913e-01, 6.31290913e-01, 1.43116496e-08, 6.30205577e-09, -6.31290913e-01, 6.40150256e-06, null, null, null, null, null, null, 1.03254116e+00, 7.87255824e-01, -4.99999942e-03
1374, 1.03220797e+00, 8.22827458e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 1375, 1.94669735e+00, 3.58074570e+00, 1.00329745e+00, null, null, null, null, null, null, null, null, null, 9.07289352e+01, 8.92710648e+01, -1.34028748e+02, 2.70017433e+00, null, null, 6.99419295e-03, 2.68079311e-01, 2.59693146e-01, 1.16634154e+00, -4.79227692e-01, 1.06334066e+00, 1.80693807e-08, 2.59673864e-01, -6.65280521e-02, 6.83313668e-01, -4.89448279e-01, 4.76820678e-01, 0.00000000e+00, -6.65348917e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.20212074e-09, 1.55278897e+00, 0.00000000e+00, 1.80693807e-08, -1.55278897e+00, -2.40701437e-03, -1.20212074e-09, 2.91944563e-01, -2.90599704e-01, 1.55278897e+00, 1.55278897e+00, 0.00000000e+00, 5.40317655e-01, 9.21584899e-04, 5.40317655e-01, 0.00000000e+00, 0.00000000e+00, -5.40317655e-01, 5.40317655e-01, 5.40317655e-01, 1.59458278e-08, 1.63681193e-08, -5.40317655e-01, 6.36840105e-06, null, null, null, null, null, null, 1.03220797e+00, 8.22827458e-01, -4.99999942e-03
1375, 8.17336917e-01, 7.87707150e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 1376, 2.97971535e+00, 3.57873178e+00, 1.01207733e+00, null, null, null, null, null, null, null, null, null, 9.04255676e+01, 8.95745316e+01, -1.53003845e+02, 2.13669181e+00, null, null, 6.35937182e-03, 2.63020873e-01, 2.61093706e-01, 1.10351098e+00, 5.27683236e-02, 1.10224855e+00, -1.82020958e-08, 2.61190593e-01, 3.17813456e-02, 5.20777643e-01, -5.17992079e-01, -5.37916161e-02, 4.54608395e-09, 3.17771882e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.76544090e-09, 1.62024069e+00, -4.54608395e-09, -1.82020958e-08, -1.62024069e+00, -1.02329254e-03, -1.76544090e-09, 5.68117499e-01, -5.67813158e-01, 1.62024069e+00, 1.62024069e+00, -3.70255042e-17, 7.53735542e-01, 6.79126382e-03, 7.53735542e-01, 0.00000000e+00, 0.00000000e+00, -7.53735542e-01, 7.53735542e-01, 7.53735542e-01, -5.34908118e-09, -1.21908119e-08, -7.53735542e-01, 6.35921833e-06, null, null, null, null, null, null, 8.17336917e-01, 7.87707150e-01, -4.99999942e-03
1376, 8.53123963e-01, 8.23200822e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 1377, 2.75068378e+00, 3.59386325e+00, 1.00923765e+00, null, null, null, null, null, null, null, null, null, 9.01088791e+01, 8.98911133e+01, -1.49612091e+02, 2.47281194e+00, null, null, 6.78604795e-03, 3.02519232e-01, 3.02189231e-01, 1.15877140e+00, -1.78704374e-02, 1.15863359e+00, 4.08050156e-11, 3.02214950e-01, 1.41261304e-02, 4.32797432e-01, -4.32499170e-01, 1.60650797e-02, 9.08223452e-09, 1.41526600e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.74397705e-09, 1.59113276e+00, -9.08223452e-09, 4.08050156e-11, -1.59113276e+00, -1.80535764e-03, -2.74397705e-09, 5.00820935e-01, -5.00163138e-01, 1.59113276e+00, 1.59113276e+00, -3.69712941e-17, 7.07686484e-01, 4.65246430e-03, 7.07686484e-01, 0.00000000e+00, 0.00000000e+00, -7.07686484e-01, 7.07686484e-01, 7.07686484e-01, -1.48686032e-08, -2.04405673e-10, -7.07686484e-01, 6.33073751e-06, null, null, null, null, null, null, 8.53123963e-01, 8.23200822e-01, -4.99999942e-03
1377, 7.81802118e-01, 8.23065281e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200195e+02, 1378, 2.70924520e+00, 3.57677007e+00, 1.00655198e+00, null, null, null, null, null, null, null, null, null, 9.05160370e+01, 8.94839630e+01, -1.45194809e+02, 2.57441592e+00, null, null, 6.95965113e-03, 3.01180393e-01, 2.97665656e-01, 1.15037775e+00, 1.42417803e-01, 1.14152801e+00, -1.82304642e-08, 2.97669798e-01, 4.58779223e-02, 4.83009785e-01, -4.61269498e-01, -1.43279076e-01, 0.00000000e+00, 4.58667725e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.36375802e-10, 1.60279751e+00, 0.00000000e+00, -1.82304642e-08, -1.60279751e+00, -8.61272216e-04, -8.36375802e-10, 5.06146610e-01, -5.05828440e-01, 1.60279751e+00, 1.60279751e+00, -1.84856470e-17, 7.11439669e-01, 4.80247336e-03, 7.11439669e-01, 0.00000000e+00, 0.00000000e+00, -7.11439669e-01, 7.11439669e-01, 7.11439669e-01, 3.67148933e-09, -1.18199122e-08, -7.11439669e-01, 6.33445597e-06, null, null, null, null, null, null, 7.81802118e-01, 8.23065281e-01, -4.99999942e-03
1378, 8.17463040e-01, 8.23133051e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 1379, 2.73695421e+00, 3.56609893e+00, 1.00553179e+00, null, null, null, null, null, null, null, null, null, 9.03128662e+01, 8.96871338e+01, -1.48138351e+02, 2.51138592e+00, null, null, 6.85809273e-03, 3.02807301e-01, 3.01342070e-01, 1.15549707e+00, 6.10430688e-02, 1.15388358e+00, 3.21007144e-11, 3.01379561e-01, 2.97525972e-02, 4.47728276e-01, -4.43192869e-01, -6.35663569e-02, 4.55713645e-09, 2.97431666e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.37230183e-09, 1.59707642e+00, -4.55713645e-09, 3.21007144e-11, -1.59707642e+00, -2.52328813e-03, -1.37230183e-09, 5.07512689e-01, -5.06599188e-01, 1.59707642e+00, 1.59707642e+00, 0.00000000e+00, 7.12398112e-01, 4.84145153e-03, 7.12398112e-01, 0.00000000e+00, 0.00000000e+00, -7.12398112e-01, 7.12398112e-01, 7.12398112e-01, -7.38411376e-09, 4.10455142e-10, -7.12398112e-01, 6.31656349e-06, null, null, null, null, null, null, 8.17463040e-01, 8.23133051e-01, -4.99999942e-03
